b'id',b'key',b'value',b'type' 
617342482,b'source',b'eThekwini Metro',b'regular'
617342483,b'source',b'eThekwini Metro',b'regular'
617342484,b'source',b'eThekwini Metro',b'regular'
617342485,b'source',b'eThekwini Metro',b'regular'
617342486,b'source',b'eThekwini Metro',b'regular'
617342496,b'source',b'eThekwini Metro',b'regular'
617342497,b'source',b'eThekwini Metro',b'regular'
617342499,b'source',b'eThekwini Metro',b'regular'
617342500,b'source',b'eThekwini Metro',b'regular'
617342501,b'source',b'eThekwini Metro',b'regular'
617342502,b'source',b'eThekwini Metro',b'regular'
617342503,b'source',b'eThekwini Metro',b'regular'
617342504,b'source',b'eThekwini Metro',b'regular'
617342505,b'source',b'eThekwini Metro',b'regular'
617342506,b'source',b'eThekwini Metro',b'regular'
617342507,b'source',b'eThekwini Metro',b'regular'
617342508,b'source',b'eThekwini Metro',b'regular'
617342509,b'source',b'eThekwini Metro',b'regular'
617342510,b'source',b'eThekwini Metro',b'regular'
617342511,b'source',b'eThekwini Metro',b'regular'
617342512,b'source',b'eThekwini Metro',b'regular'
617342513,b'source',b'eThekwini Metro',b'regular'
617342516,b'source',b'eThekwini Metro',b'regular'
617342525,b'source',b'eThekwini Metro',b'regular'
617342532,b'source',b'eThekwini Metro',b'regular'
617342543,b'source',b'eThekwini Metro',b'regular'
617342559,b'source',b'eThekwini Metro',b'regular'
617342560,b'source',b'eThekwini Metro',b'regular'
617342566,b'source',b'eThekwini Metro',b'regular'
617342575,b'source',b'eThekwini Metro',b'regular'
617342585,b'source',b'eThekwini Metro',b'regular'
617342595,b'source',b'eThekwini Metro',b'regular'
617342605,b'source',b'eThekwini Metro',b'regular'
617342612,b'source',b'eThekwini Metro',b'regular'
617342616,b'source',b'eThekwini Metro',b'regular'
617342617,b'source',b'eThekwini Metro',b'regular'
617342623,b'source',b'eThekwini Metro',b'regular'
617342631,b'source',b'eThekwini Metro',b'regular'
617342637,b'source',b'eThekwini Metro',b'regular'
617342642,b'source',b'eThekwini Metro',b'regular'
617342647,b'source',b'eThekwini Metro',b'regular'
617342648,b'source',b'eThekwini Metro',b'regular'
617342649,b'source',b'eThekwini Metro',b'regular'
617342650,b'source',b'eThekwini Metro',b'regular'
617342651,b'source',b'eThekwini Metro',b'regular'
617342653,b'source',b'eThekwini Metro',b'regular'
617342654,b'source',b'eThekwini Metro',b'regular'
617342655,b'source',b'eThekwini Metro',b'regular'
617342656,b'source',b'eThekwini Metro',b'regular'
617342663,b'source',b'eThekwini Metro',b'regular'
617342664,b'source',b'eThekwini Metro',b'regular'
617342668,b'source',b'eThekwini Metro',b'regular'
617342671,b'source',b'eThekwini Metro',b'regular'
617342672,b'source',b'eThekwini Metro',b'regular'
617342673,b'source',b'eThekwini Metro',b'regular'
617342675,b'source',b'eThekwini Metro',b'regular'
617342678,b'source',b'eThekwini Metro',b'regular'
617342683,b'source',b'eThekwini Metro',b'regular'
617342689,b'source',b'eThekwini Metro',b'regular'
617342695,b'source',b'eThekwini Metro',b'regular'
617342701,b'source',b'eThekwini Metro',b'regular'
617342704,b'source',b'eThekwini Metro',b'regular'
617342710,b'source',b'eThekwini Metro',b'regular'
617342711,b'source',b'eThekwini Metro',b'regular'
617342712,b'source',b'eThekwini Metro',b'regular'
617342713,b'source',b'eThekwini Metro',b'regular'
617342714,b'source',b'eThekwini Metro',b'regular'
617342719,b'source',b'eThekwini Metro',b'regular'
617342728,b'source',b'eThekwini Metro',b'regular'
617342733,b'source',b'eThekwini Metro',b'regular'
617342804,b'source',b'eThekwini Metro',b'regular'
617342810,b'source',b'eThekwini Metro',b'regular'
617342816,b'source',b'eThekwini Metro',b'regular'
617342819,b'source',b'eThekwini Metro',b'regular'
617342824,b'source',b'eThekwini Metro',b'regular'
617342841,b'source',b'eThekwini Metro',b'regular'
617342867,b'source',b'eThekwini Metro',b'regular'
617342873,b'source',b'eThekwini Metro',b'regular'
617342879,b'source',b'eThekwini Metro',b'regular'
617342882,b'source',b'eThekwini Metro',b'regular'
617342885,b'source',b'eThekwini Metro',b'regular'
617342892,b'source',b'eThekwini Metro',b'regular'
617342898,b'source',b'eThekwini Metro',b'regular'
617342903,b'source',b'eThekwini Metro',b'regular'
617342909,b'source',b'eThekwini Metro',b'regular'
617342915,b'source',b'eThekwini Metro',b'regular'
617342921,b'source',b'eThekwini Metro',b'regular'
617342928,b'source',b'eThekwini Metro',b'regular'
617342931,b'source',b'eThekwini Metro',b'regular'
617342936,b'source',b'eThekwini Metro',b'regular'
617342942,b'source',b'eThekwini Metro',b'regular'
617342946,b'source',b'eThekwini Metro',b'regular'
617342951,b'source',b'eThekwini Metro',b'regular'
617342958,b'source',b'eThekwini Metro',b'regular'
617342964,b'source',b'eThekwini Metro',b'regular'
617342973,b'source',b'eThekwini Metro',b'regular'
617342980,b'source',b'eThekwini Metro',b'regular'
617342981,b'source',b'eThekwini Metro',b'regular'
617342987,b'source',b'eThekwini Metro',b'regular'
617342993,b'source',b'eThekwini Metro',b'regular'
617342999,b'source',b'eThekwini Metro',b'regular'
617343006,b'source',b'eThekwini Metro',b'regular'
617343012,b'source',b'eThekwini Metro',b'regular'
617343018,b'source',b'eThekwini Metro',b'regular'
617343027,b'source',b'eThekwini Metro',b'regular'
617343031,b'source',b'eThekwini Metro',b'regular'
617343040,b'source',b'eThekwini Metro',b'regular'
617343049,b'source',b'eThekwini Metro',b'regular'
617343058,b'source',b'eThekwini Metro',b'regular'
617343065,b'source',b'eThekwini Metro',b'regular'
617343072,b'source',b'eThekwini Metro',b'regular'
617343079,b'source',b'eThekwini Metro',b'regular'
617343081,b'source',b'eThekwini Metro',b'regular'
617343086,b'source',b'eThekwini Metro',b'regular'
617343094,b'source',b'eThekwini Metro',b'regular'
617343100,b'source',b'eThekwini Metro',b'regular'
617343105,b'source',b'eThekwini Metro',b'regular'
617343106,b'source',b'eThekwini Metro',b'regular'
617343107,b'source',b'eThekwini Metro',b'regular'
617343108,b'source',b'eThekwini Metro',b'regular'
617343109,b'source',b'eThekwini Metro',b'regular'
617343110,b'source',b'eThekwini Metro',b'regular'
617343111,b'source',b'eThekwini Metro',b'regular'
617343112,b'source',b'eThekwini Metro',b'regular'
617343113,b'source',b'eThekwini Metro',b'regular'
617343115,b'source',b'eThekwini Metro',b'regular'
617343118,b'source',b'eThekwini Metro',b'regular'
617343121,b'source',b'eThekwini Metro',b'regular'
617343122,b'source',b'eThekwini Metro',b'regular'
617343123,b'source',b'eThekwini Metro',b'regular'
617343124,b'source',b'eThekwini Metro',b'regular'
617343125,b'source',b'eThekwini Metro',b'regular'
617343126,b'source',b'eThekwini Metro',b'regular'
617343127,b'source',b'eThekwini Metro',b'regular'
617343128,b'source',b'eThekwini Metro',b'regular'
617343129,b'source',b'eThekwini Metro',b'regular'
617343130,b'source',b'eThekwini Metro',b'regular'
617343131,b'source',b'eThekwini Metro',b'regular'
617343132,b'source',b'eThekwini Metro',b'regular'
617343133,b'source',b'eThekwini Metro',b'regular'
617343134,b'source',b'eThekwini Metro',b'regular'
617343135,b'source',b'eThekwini Metro',b'regular'
617343136,b'source',b'eThekwini Metro',b'regular'
617343137,b'source',b'eThekwini Metro',b'regular'
617343138,b'source',b'eThekwini Metro',b'regular'
617343139,b'source',b'eThekwini Metro',b'regular'
617343140,b'source',b'eThekwini Metro',b'regular'
617343141,b'source',b'eThekwini Metro',b'regular'
617343142,b'source',b'eThekwini Metro',b'regular'
617343143,b'source',b'eThekwini Metro',b'regular'
617343144,b'source',b'eThekwini Metro',b'regular'
617343145,b'source',b'eThekwini Metro',b'regular'
617343146,b'source',b'eThekwini Metro',b'regular'
617343147,b'source',b'eThekwini Metro',b'regular'
617343148,b'source',b'eThekwini Metro',b'regular'
617343149,b'source',b'eThekwini Metro',b'regular'
617343150,b'source',b'eThekwini Metro',b'regular'
617343151,b'source',b'eThekwini Metro',b'regular'
617343152,b'source',b'eThekwini Metro',b'regular'
617343153,b'source',b'eThekwini Metro',b'regular'
617343154,b'source',b'eThekwini Metro',b'regular'
617343159,b'source',b'eThekwini Metro',b'regular'
617343160,b'source',b'eThekwini Metro',b'regular'
617343161,b'source',b'eThekwini Metro',b'regular'
617343162,b'source',b'eThekwini Metro',b'regular'
617343163,b'source',b'eThekwini Metro',b'regular'
617343164,b'source',b'eThekwini Metro',b'regular'
617343165,b'source',b'eThekwini Metro',b'regular'
617343166,b'source',b'eThekwini Metro',b'regular'
617343167,b'source',b'eThekwini Metro',b'regular'
617343168,b'source',b'eThekwini Metro',b'regular'
617343169,b'source',b'eThekwini Metro',b'regular'
617343170,b'source',b'eThekwini Metro',b'regular'
617343171,b'source',b'eThekwini Metro',b'regular'
617343172,b'source',b'eThekwini Metro',b'regular'
617343173,b'source',b'eThekwini Metro',b'regular'
617343174,b'source',b'eThekwini Metro',b'regular'
617343175,b'source',b'eThekwini Metro',b'regular'
617343176,b'source',b'eThekwini Metro',b'regular'
617343177,b'source',b'eThekwini Metro',b'regular'
617343178,b'source',b'eThekwini Metro',b'regular'
617343179,b'source',b'eThekwini Metro',b'regular'
617343180,b'source',b'eThekwini Metro',b'regular'
617343181,b'source',b'eThekwini Metro',b'regular'
617343182,b'source',b'eThekwini Metro',b'regular'
617343183,b'source',b'eThekwini Metro',b'regular'
617343184,b'source',b'eThekwini Metro',b'regular'
617343185,b'source',b'eThekwini Metro',b'regular'
617343186,b'source',b'eThekwini Metro',b'regular'
617343187,b'source',b'eThekwini Metro',b'regular'
617343188,b'source',b'eThekwini Metro',b'regular'
617343189,b'source',b'eThekwini Metro',b'regular'
617343190,b'source',b'eThekwini Metro',b'regular'
617343191,b'source',b'eThekwini Metro',b'regular'
617343193,b'source',b'eThekwini Metro',b'regular'
617343196,b'source',b'eThekwini Metro',b'regular'
617343198,b'source',b'eThekwini Metro',b'regular'
617343200,b'source',b'eThekwini Metro',b'regular'
617343203,b'source',b'eThekwini Metro',b'regular'
617343207,b'source',b'eThekwini Metro',b'regular'
617343208,b'source',b'eThekwini Metro',b'regular'
617343210,b'source',b'eThekwini Metro',b'regular'
617343213,b'source',b'eThekwini Metro',b'regular'
617343216,b'source',b'eThekwini Metro',b'regular'
617343219,b'source',b'eThekwini Metro',b'regular'
617343227,b'source',b'eThekwini Metro',b'regular'
617343230,b'source',b'eThekwini Metro',b'regular'
617343233,b'source',b'eThekwini Metro',b'regular'
617343236,b'source',b'eThekwini Metro',b'regular'
617343237,b'source',b'eThekwini Metro',b'regular'
617343238,b'source',b'eThekwini Metro',b'regular'
617343241,b'source',b'eThekwini Metro',b'regular'
617343242,b'source',b'eThekwini Metro',b'regular'
617343244,b'source',b'eThekwini Metro',b'regular'
617343248,b'source',b'eThekwini Metro',b'regular'
617343251,b'source',b'eThekwini Metro',b'regular'
617343255,b'source',b'eThekwini Metro',b'regular'
617343256,b'source',b'eThekwini Metro',b'regular'
617343257,b'source',b'eThekwini Metro',b'regular'
617343259,b'source',b'eThekwini Metro',b'regular'
617343263,b'source',b'eThekwini Metro',b'regular'
617343266,b'source',b'eThekwini Metro',b'regular'
617343270,b'source',b'eThekwini Metro',b'regular'
617343273,b'source',b'eThekwini Metro',b'regular'
617343276,b'source',b'eThekwini Metro',b'regular'
617343280,b'source',b'eThekwini Metro',b'regular'
617343283,b'source',b'eThekwini Metro',b'regular'
617343285,b'source',b'eThekwini Metro',b'regular'
617343286,b'source',b'eThekwini Metro',b'regular'
617343288,b'source',b'eThekwini Metro',b'regular'
617343290,b'source',b'eThekwini Metro',b'regular'
617343293,b'source',b'eThekwini Metro',b'regular'
617343323,b'source',b'eThekwini Metro',b'regular'
617343326,b'source',b'eThekwini Metro',b'regular'
617343330,b'source',b'eThekwini Metro',b'regular'
617343338,b'source',b'eThekwini Metro',b'regular'
617343341,b'source',b'eThekwini Metro',b'regular'
617343345,b'source',b'eThekwini Metro',b'regular'
617343348,b'source',b'eThekwini Metro',b'regular'
617343351,b'source',b'eThekwini Metro',b'regular'
617343354,b'source',b'eThekwini Metro',b'regular'
617343357,b'source',b'eThekwini Metro',b'regular'
617343361,b'source',b'eThekwini Metro',b'regular'
617343364,b'source',b'eThekwini Metro',b'regular'
617343368,b'source',b'eThekwini Metro',b'regular'
617343372,b'source',b'eThekwini Metro',b'regular'
617343375,b'source',b'eThekwini Metro',b'regular'
617343379,b'source',b'eThekwini Metro',b'regular'
617343381,b'source',b'eThekwini Metro',b'regular'
617343384,b'source',b'eThekwini Metro',b'regular'
617343388,b'source',b'eThekwini Metro',b'regular'
617343390,b'source',b'eThekwini Metro',b'regular'
617343393,b'source',b'eThekwini Metro',b'regular'
617343396,b'source',b'eThekwini Metro',b'regular'
617343397,b'source',b'eThekwini Metro',b'regular'
617343398,b'source',b'eThekwini Metro',b'regular'
617343399,b'source',b'eThekwini Metro',b'regular'
617343400,b'source',b'eThekwini Metro',b'regular'
617343401,b'source',b'eThekwini Metro',b'regular'
617343402,b'source',b'eThekwini Metro',b'regular'
617343403,b'source',b'eThekwini Metro',b'regular'
617343404,b'source',b'eThekwini Metro',b'regular'
617343405,b'source',b'eThekwini Metro',b'regular'
617343406,b'source',b'eThekwini Metro',b'regular'
617343408,b'source',b'eThekwini Metro',b'regular'
617343409,b'source',b'eThekwini Metro',b'regular'
617343410,b'source',b'eThekwini Metro',b'regular'
617343411,b'source',b'eThekwini Metro',b'regular'
617343412,b'source',b'eThekwini Metro',b'regular'
617343413,b'source',b'eThekwini Metro',b'regular'
617343414,b'source',b'eThekwini Metro',b'regular'
617343415,b'source',b'eThekwini Metro',b'regular'
617343416,b'source',b'eThekwini Metro',b'regular'
617343417,b'source',b'eThekwini Metro',b'regular'
617343418,b'source',b'eThekwini Metro',b'regular'
617343419,b'source',b'eThekwini Metro',b'regular'
617343420,b'source',b'eThekwini Metro',b'regular'
617343421,b'source',b'eThekwini Metro',b'regular'
617343422,b'source',b'eThekwini Metro',b'regular'
617343423,b'source',b'eThekwini Metro',b'regular'
617343424,b'source',b'eThekwini Metro',b'regular'
617343425,b'source',b'eThekwini Metro',b'regular'
617343426,b'source',b'eThekwini Metro',b'regular'
617343427,b'source',b'eThekwini Metro',b'regular'
617343428,b'source',b'eThekwini Metro',b'regular'
617343429,b'source',b'eThekwini Metro',b'regular'
617343430,b'source',b'eThekwini Metro',b'regular'
617343431,b'source',b'eThekwini Metro',b'regular'
617343432,b'source',b'eThekwini Metro',b'regular'
617343433,b'source',b'eThekwini Metro',b'regular'
617343434,b'source',b'eThekwini Metro',b'regular'
617343435,b'source',b'eThekwini Metro',b'regular'
617343436,b'source',b'eThekwini Metro',b'regular'
617343443,b'source',b'eThekwini Metro',b'regular'
617343447,b'source',b'eThekwini Metro',b'regular'
617343452,b'source',b'eThekwini Metro',b'regular'
617343457,b'source',b'eThekwini Metro',b'regular'
617343468,b'source',b'eThekwini Metro',b'regular'
617343475,b'source',b'eThekwini Metro',b'regular'
617343480,b'source',b'eThekwini Metro',b'regular'
617343483,b'source',b'eThekwini Metro',b'regular'
617343490,b'source',b'eThekwini Metro',b'regular'
617343494,b'source',b'eThekwini Metro',b'regular'
617343495,b'source',b'eThekwini Metro',b'regular'
617343496,b'source',b'eThekwini Metro',b'regular'
617343497,b'source',b'eThekwini Metro',b'regular'
617343498,b'source',b'eThekwini Metro',b'regular'
